ticker,earnings_yield,free_cash_flow_yield,sales_yield,book_to_market,ev_to_sales,ev_to_operating_income,ev_to_ebitda,ev_to_free_cash_flow,revenue_growth,net_income_growth,free_cash_flow_growth,revenue_cagr,net_income_cagr,free_cash_flow_cagr,gross_margin,operating_margin,ebitda_margin,net_margin,free_cash_flow_margin,return_on_assets,return_on_equity,return_on_invested_capital,operating_cash_flow_to_net_income,free_cash_flow_to_net_income,debt_to_assets,debt_to_equity,net_debt_to_equity,liabilities_to_assets,cash_to_debt,current_ratio,quick_ratio,interest_coverage,asset_turnover,r_and_d_intensity,sga_intensity,capex_to_revenue,cumulative_return,one_month_return,three_month_return,six_month_return,one_year_return,sharpe_ratio,annualized_volatility,max_drawdown,beta_vs_spy,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,macd_spread,rsi_score,volume_ratio,value_score,growth_score,quality_score,financial_strength_score,efficiency_score,momentum_score,risk_score,technical_score,overall_score,as_of_date,quality_value_interaction,growth_quality_interaction,momentum_technical_interaction,financial_strength_quality_interaction,value_financial_strength_interaction,growth_momentum_interaction,efficiency_quality_interaction,risk_momentum_interaction,start_date,end_date,forward_return,period_return_rows,forward_excess_return
LOW,0.0181666550111032,0.0759147719688667,0.2195904006036207,-0.0151005528995246,4.330484310933782,35.58481155897469,23.76012435671065,12.526320767131187,-0.16873413130214,-0.3717693836978131,0.3059172572935553,0.0487060809683619,,(0.29027902267711303+0j),0.3310498298280827,0.1216947377607121,0.182258486778951,0.0827297320883148,0.3457107950082904,0.0383805668016194,-1.2030456852791878,-4.842013888888889,4.841244725738397,4.17879746835443,0.020242914979757,-0.6345177664974619,3.2493654822335025,1.0319028340080971,6.121,1.192713833157339,0.3918594604972641,,0.4639271255060729,,0.1908107164674055,0.0548040841260144,7.658597994493494,-0.1055329699744613,-0.2143786109950068,0.0005042495408607,0.0594905578849314,0.5958523756909455,0.312775262247214,-0.6059294910855645,1.0512874524257134,-0.1000260408725234,-0.0794497461811891,0.0228632111881135,-0.0120156258195794,10.0,1.0440428543775204,53.76961142105223,30.539376704952517,52.52042113852266,40.005098964089576,88.46233897147314,41.59164429693461,70.00345149902425,32.90345876899518,49.14680459553285,2022-04-01,28.240026362883803,16.039409258520944,13.685089532589013,21.01084645282261,21.510586261598355,12.701828929624758,46.46079297680515,29.1155865430513,2022-04-01,2022-06-30,-0.132614068235129,62,0.028488619003921634
SMP,0.0221438441142024,0.0057770154993562,0.3670625859942608,0.7256829350674817,3.068599904196981,39.27344013352255,81.40471984529132,194.97406858988063,-0.1631957008992465,-0.2227027027027027,-0.9183519721422352,0.0437529714990942,(0.1378332087912757+0j),(0.11933283327057476+0j),0.2861457933309023,0.0781342274515372,0.0376956018032961,0.06032716206753,0.015738502696231,0.015604848571865,0.0305144892405982,0.0326719860524678,-0.2850647266502621,0.2608858457259013,0.1072121713478151,0.2096479587089697,0.1741369544600548,0.4886085607127444,0.1693839733408078,1.4929707852526088,,36.02976190476191,0.258670357382252,,0.2072790171584209,0.0329356486605975,6.535559532321011,-0.0162526975503481,-0.1633810062140155,-0.0137120480817152,0.0402578670171478,0.5074615932742471,0.5086086528598388,-0.9205821147057388,1.1562734466146116,-0.0418330373214078,-0.0553561564850419,-0.0141135310341214,-0.0004337032706266,70.0,0.8741102095674249,52.131465503222245,29.820602725396512,59.76920253325415,58.97129514829131,65.93667256377996,45.18657473079893,40.17925943992531,45.86680315759176,49.136439470614846,2022-04-01,31.15856120017442,17.823536439579346,20.72563728543364,35.246672833665315,30.74260038703486,13.474908935685956,39.409823368334266,18.15563109310343,2022-04-01,2022-06-30,0.05033287770771211,62,0.21143556494676274
SBUX,0.0086773431748421,0.0154647931248166,0.085618437914878,-0.0898714953185051,13.023287790190992,89.015686896038,67.02638794665232,72.10142082810918,-0.011820737231026,-0.5375503032364111,1.570974201908352,0.0707776629273764,(0.07995820626697547+0j),,,0.1463032892775514,0.1943009043028918,0.1013490012918612,0.1806245652389943,0.028296553709349,-0.096552785108221,0.1859106908907234,2.293050618948401,1.7822037014339993,0.5127852978611981,-1.7497130279398363,-1.2799782256251258,1.2930682287168922,0.268463910832161,0.8132517290468664,0.6297429689163893,10.215091066782309,0.2791991371267848,,,0.0517738249031104,4.882944240976125,-0.0004369444833702,-0.2138678531465114,-0.1821610571359855,-0.1616132538155673,0.5171973281796273,0.3108909825969422,-0.8181587546140772,1.0474246766789523,0.0012592892874336,-0.1488348215315197,-0.1499053366344006,0.0107426736663615,60.0,0.5792019540499606,42.14437350768136,36.324154224121,71.60669054371053,40.4901801393026,66.16287549617486,37.114436468598775,58.11592368839895,43.45103626206208,49.10730738486834,2022-04-01,30.17819111923091,26.01052470788649,16.126607248430847,28.993677992941347,17.064332751840702,13.48150514226723,47.37704551136641,21.569397575470177,2022-04-01,2022-06-30,-0.1543583032927458,62,0.006744383946304833
OGN,0.0261894802004079,,0.2078303800062073,,10.049919269471973,,,,0.001875,-0.3746130030959752,,-0.099669313391568,(-0.3520602042868005+0j),,,,,0.1260137242669994,,0.0189120868832506,,,,,0.8551633742158974,,,,0.0806875410553974,1.4478244127839814,1.0954948016942627,,0.1500795805636176,0.1179039301310043,0.3006862133499688,0.0474111041796631,0.0838470016679278,-0.0991797281024878,0.1633924605657903,0.0723672156373242,,0.4266955351662821,0.3963526530207545,-0.2513157073841404,0.764050815005038,0.0147494813039501,0.0861831060891498,0.0703953301788413,-0.0009097667071435,60.0,0.6322172940299093,55.224871035307714,16.30495285658626,70.00240706058175,2.90742265924309,37.46046743901056,55.24034753299834,84.71426481479317,53.68184847258455,49.096535220598966,2022-04-01,38.65873902081741,11.413859469703466,29.654039658393263,2.0352658448949383,1.6056204140183103,9.006912623069791,26.22322890345285,46.79645429371628,2022-04-01,2022-06-30,-0.025905934288152466,62,0.13519675295089817
DAN,0.0151553919909062,0.0381915878170838,1.3779282398131996,1.3173066718495745,0.6179401320670732,17.557224002355717,,22.29488762203901,0.0313067150635208,-0.4791666666666667,1.3014354066985645,0.0530804327182665,,,,0.0351957765068191,,0.0109986801583809,0.0277166739991201,0.003275681341719,0.0115048320294523,0.0364298724954462,0.72,2.52,0.0030136268343815,0.0105844454670961,-0.1127473538886332,0.7152777777777778,11.652173913043478,1.6494940202391903,0.9300827966881324,2.5,0.2978249475890985,,0.0492740871095468,0.0197976242850857,0.4199024912333067,-0.0132187345135865,-0.2434169249053585,-0.2699679758342723,-0.2897862211795768,0.3944310745332952,0.7688571181307076,-0.9857142815748876,2.0443944584974445,-0.1142322453057154,-0.22282449993397,-0.1225967575052834,0.0094611476654343,100.0,0.9037175255581644,68.73573623317078,33.9547667545341,60.88738681709064,63.27638808714797,77.78785271982711,30.075568089579185,12.946554184542022,40.85434186311238,49.08357879298525,2022-04-01,41.85139360186582,20.67417017667407,12.28717540458982,38.52733917850524,43.49349121345953,10.2120889949177,47.36299078222989,3.893749719026199,2022-04-01,2022-06-30,-0.19413806832654235,62,-0.03303538108749171
SEDG,,0.0019059853125487,0.0281102528933599,,,,,,0.0484627776384677,,0.2302988460400434,0.3788887148936257,,,0.2907893425618075,0.0743556525914316,,,0.0678039190817426,,,,,,,,,,,3.258478505505721,2.5346461505652336,,0.190838018574995,0.1165505557921056,,0.0628647527246043,14.595650950421652,0.0696109559943045,0.1506218702814248,0.1863515815265248,0.2002453251556768,0.9271706817014272,0.6397078160703462,-0.7097156450585163,1.403332861347265,0.1485039348328891,0.1246969848450001,-0.020728662101931,-0.0076332952934113,100.0,0.6302240116632611,41.88096023673981,44.04516118926985,58.12140920462971,28.602089364317838,36.602524439956206,70.83070891222471,40.95700893116967,61.21450680701391,49.078615795395336,2022-04-01,24.3418042780238,25.59966836965428,43.35866912853,16.62393740050904,11.978829673546738,31.197499911891896,21.273903008971544,29.010139775190662,2022-04-01,2022-06-30,-0.15103763743181664,62,0.010065049807233994
ESNT,0.0521619064790124,-0.0968208933485053,0.074045253885428,1.220882065023651,,,,,-0.0938857852265673,-0.1186542198068691,-1.6504534611750492,0.4033654049313666,,,,,,0.7044598234442386,-1.3075908078905167,0.0316290626604503,0.042724770863107,,-1.8591224784100515,-1.856160939736003,,,,0.2597019943818556,,,,,0.0448983201139986,,,0.0020862850114434,1.0160307280812977,-0.0616209154154538,-0.0993374455848168,-0.094663629610218,-0.1454996394627947,0.4155989289926941,0.4150826764545174,-0.6471520464852368,1.205899847287412,-0.0607595056874727,-0.0910068232759001,-0.0322040177905305,0.0020143602814798,70.0,0.8073052553112188,46.5498045820605,32.293062968653594,53.60752288258548,84.23617194037587,33.49628191925066,39.63931050733677,59.61333757615265,43.71417437018192,49.06679528045223,2022-04-01,24.95419714312691,17.311511120408714,17.327997314315038,45.15692514835104,39.21177342565345,12.800747502474383,17.956526994677642,23.630315985598017,2022-04-01,2022-06-30,-0.05139234043492158,62,0.10971034680412906
AMKR,0.0435988099961821,-0.0096306562875007,0.3472674231596,0.598539982537484,2.9713797223378364,20.30265248010814,-333.6310032455479,-107.14362018548611,0.0259631171921475,0.1972419741891249,-1.3411629598984265,0.0287247777924963,(0.039991441727979415+0j),(0.04963266365158159+0j),0.2101117679938584,0.1463542620969893,-0.0089061858563274,0.1255482290837993,-0.0277326799037946,0.0358572598671801,0.0728419341534159,0.0637793636138059,-0.6624747143530108,-0.2208926410685091,0.1631165341901388,0.3313617350244537,0.0532351728114552,0.507738773222861,0.8393442356658152,1.700603368983798,1.4118917567354374,,0.2856054611749766,0.0216931726199725,0.0420643332768965,0.0554398472960216,1.3671427488164047,-0.0287149634311975,-0.1385384574001857,-0.1473072271508669,-0.1869248043038145,0.3716402441241139,0.5512861765668727,-0.9042027054344424,1.531281763171305,-0.0386748551682356,-0.1010319055639149,-0.0648657228315732,-0.0055523271044049,100.0,1.3018201644551235,62.36694091677192,29.54295456707034,63.50547294181054,54.98972548298603,56.63345475057578,37.21856866234306,32.13581580826221,46.622351892958704,49.06405571743005,2022-04-01,39.60642078853556,18.761393018802234,17.352172051280036,34.92148523737359,34.29540960226897,10.995464830429889,35.96534328263942,11.960490671802166,2022-04-01,2022-06-30,-0.2176836177610837,62,-0.05658093052203306
FOR,0.0441837350979011,0.0046911126153327,0.4446738376766543,1.1546682772251495,,,,,-0.0265106281347026,-0.0795454545454545,-0.9903349067206114,0.0908919712308113,(0.0699650737951556+0j),,,,,0.0993621197252208,0.0105495583905789,0.0187283236994219,0.0382653061224489,,0.1432098765432098,0.1061728395061728,,,,0.5105664739884394,,,,,0.188485549132948,,0.0527477919528949,0.0036800785083415,-0.2512500286102295,-0.0217747146219291,-0.1737931350181842,-0.0669782398856303,-0.2677262166692005,0.2310877777398475,0.5429676710939428,-0.897746966770285,1.6542693081886477,-0.0222217800644254,-0.0964287408990853,-0.075893448352275,0.0059441004737585,100.0,1.622356869049091,62.80838476333307,29.799579869699464,61.266737921290606,53.03417279306098,66.19174303887281,35.47069601987692,30.705075138041828,55.36000872324292,49.057078301577256,2022-04-01,38.48064848554709,18.257230500414444,19.63658041079884,32.49230765384908,33.309907303916646,10.57011839078153,40.55352173316032,10.891303864889618,2022-04-01,2022-06-30,-0.22916670022784036,62,-0.06806401298878972
XRAY,0.0124403920970912,-0.0039226461567404,0.1229469381126943,0.5600417955780616,9.569323930417143,62.8595709680695,,-299.9299529047888,0.0548076923076923,0.3214285714285714,-1.1047904191616766,0.0123412750558034,(0.00899091478514391+0j),(0.02081156351452007+0j),0.5478577939835916,0.1522333637192342,,0.1011850501367365,-0.031905195989061,0.012014287260526,0.022213327996798,0.0241643756330487,-0.8108108108108109,-0.3153153153153153,0.2071652776274488,0.3830298178907344,0.3151891134680809,0.4591405996319948,0.177115987460815,1.4686756542426644,1.0602696272799366,,0.1187357939170905,0.0501367365542388,0.3400182315405651,0.0501367365542388,0.8154861983043797,-0.0736453285217871,-0.114990194384865,-0.1625061641656741,-0.2288402311915771,0.2756925131192483,0.2735497792852078,-0.5284137061458815,0.8297861310374216,-0.0544531626703077,-0.1294385375584497,-0.0793037128651471,0.0038459030181949,60.0,0.7503658155799682,50.498451653953,29.493168971454605,62.47408446327493,51.79327566657268,33.1623253850123,34.037372807492744,80.42622739200765,40.70643322890813,49.03947672684175,2022-04-01,31.54844533893665,18.425587294122945,13.855400434756568,32.35737478623144,26.154802272482808,10.038699875557777,20.71785917101865,27.37497485241949,2022-04-01,2022-06-30,-0.27151265659089363,62,-0.110409969351843
WFC,0.0152050345519647,,0.1409323644811596,1.3600996803750636,,,,,0.0575241085445167,1.855401429171921,,-0.0122490795237348,(-0.03770291220466537+0j),,,,,0.1078888771074117,,0.0010586717441291,0.011179353080777,,12.194594594594594,,0.0287292817679558,0.303375230728663,,0.9053011621978754,,,,,0.00981261250013,,,,1.2279563155727455,-0.0493757848552425,0.0197727208038027,0.044610960671475,0.2522549336897288,0.3303939744869728,0.436286622961029,-0.7901341280333484,1.483566077925782,-0.0814768662063986,-0.0081268398377865,0.0798564822920337,-0.0019324798846766,70.0,0.9436461393841422,47.95418937486368,32.90583219969481,65.10308038451024,66.29636291255392,1.3115257722906872,52.33099886775054,45.38157276786532,47.82357016244164,49.02152697677013,2022-04-01,31.21965445645777,21.422710388159363,25.02655196022522,43.160974438966605,31.791883419732997,17.21995067584618,0.8538436777979748,23.748630331318985,2022-04-01,2022-06-30,-0.18728565585789614,62,-0.026182968618845504
AN,0.1170429097686182,-0.3885304547989524,1.9902132393954428,,0.5449362750498071,6.737291591398094,,-2.791388360513888,0.0317893251822243,0.0702239424937793,-1.9192359968524213,0.0528033565474144,,(0.06881933026521803+0j),0.2007808820625009,0.080883581726752,,0.0588092308159761,-0.1952205156252373,0.0432823471532716,,,-3.5858951175406872,-3.3195556703694136,0.0380160114495281,,,,0.1776470588235294,0.918916269037192,0.314987907706386,,0.735978800483027,,0.1148078938972699,0.0156632180240949,3.726924775665332,-0.1261604119481808,-0.1541292457972873,-0.1723329605309476,0.0686560560145557,0.4467255143057772,0.3974865167296825,-0.8175909856124923,1.141611216209648,-0.1013336688720859,-0.1295484035392368,-0.0313962298239643,-0.0200381325637866,10.0,2.001427991432051,59.277607504433085,26.56974003747028,58.37672912543572,42.35479342882919,95.93022790592498,36.76551195312094,51.9989461310018,34.92034860788858,49.00905790623622,2022-04-01,34.60432836490186,15.51054517100647,12.838644941504777,24.725343031585467,25.106908208054783,9.768500949389296,56.00092929405498,19.117678755290388,2022-04-01,2022-06-30,0.12231371842952932,62,0.28341640566857995
LSTR,0.0259816967695822,-0.0348555760298423,0.4459678057245959,,,,,,0.1215003871881376,0.148365847479098,-1.7328628108895092,0.0295691247412652,(0.04002958630276221+0j),(0.026200050279876486+0j),,0.0764723393163144,,0.0582591308970564,-0.0781571574952815,0.0553981612982866,,,-1.3000661871773376,-1.3415434849755108,,,,,,1.507847161783911,,,0.950892339883596,,0.032163215025884,0.0024164313216799,2.4495207433890123,-0.102394630647087,-0.2089067408591445,-0.1025555611069108,-0.16249669572638,0.4137549893663415,0.2964776603207066,-0.5317858097078167,0.8777163241817035,-0.1015697999337393,-0.1338594522558118,-0.0359400789506976,-0.0081537704965104,40.0,3.31032705722121,49.81719315457882,29.943880010346216,69.4953123390425,8.293629476648675,99.99188826615573,33.89387801245195,78.19070726102895,38.44746032962529,49.00856590570081,2022-04-01,34.62061398131865,20.809592939618213,13.031335303009053,5.763683709039892,4.131653415907155,10.14914216290173,69.4896750642713,26.50186293612656,2022-04-01,2022-06-30,-0.034319530533893694,62,0.12678315670515694
NODK,0.0174357668500017,-0.0353609188008847,0.2428545110501062,0.9884810817003368,,,,,0.0088052098476521,2.29364576736331,-2.391401701746529,0.0347953587839255,(-0.019513031444113982+0j),(0.04362725228564335+0j),0.318321344049488,,,0.0717951121212831,-0.145605361201584,0.0094019165917438,0.0176389484561602,,-2.0925261096605743,-2.0280678851174936,,,,0.4669797570353277,,,,,0.1309548284549128,,,0.0046277854582093,0.1633898201635328,-0.0724324406804265,-0.0925436284569559,-0.0482529565225026,-0.0992125703591402,0.2514145440972955,0.3130631354411753,-0.4487726761007483,0.6843040362617931,-0.0327162992515123,-0.0879787067417809,-0.0571315400512862,-0.0018022141480661,100.0,0.6430568499534017,45.63253103196151,30.64229586364896,52.09960416346629,58.45539746120867,46.29792384407408,39.28446313197963,85.55242845457178,45.009006562088175,49.001570000316,2022-04-01,23.774368037422864,15.964514851559311,17.68154658895382,30.45503068947064,26.674677386342488,12.037661421347297,24.12103505866567,33.6088122147495,2022-04-01,2022-06-30,-0.03124992971150009,62,0.12985275752755054
TXRH,0.0106439172262072,-0.0587180807454789,0.1796626946539637,0.2153506509792645,5.302867533235362,73.24563800521484,48.73246785786242,-16.22545318781453,0.0306613897574409,0.0085921757974375,-2.395745512808286,0.0737055251143188,,,,0.0723984072998014,0.1088159037769683,0.0592438917088922,-0.3268240012684432,0.0211222188959024,0.0494259811976703,0.0552534163226767,-6.685928606430698,-5.516585623280184,0.0398096778919342,0.0931546254997745,-0.2195142172589437,0.5726494773785487,3.35645,0.9358641786682256,0.8833933411277036,,0.3565299018452582,,,0.0692764290643221,6.748243514652423,-0.0356275458399134,-0.0787260852987413,-0.1318656615330816,-0.1438422879906827,0.5310813507161058,0.3809147454146829,-0.7215980717970265,0.9473503882635278,-0.0345099624180524,-0.0785677858749582,-0.0456326028668797,0.0048385935317663,100.0,0.763170371665585,41.18295186502996,22.823296555888987,62.32316448972468,60.86239122538466,76.8863772103435,41.857088878082806,61.81547673318877,49.72313845115278,49.00154366497885,2022-04-01,25.66651883256676,14.22420065450436,20.812658254471184,37.93136819577624,25.064929282256387,9.553167524306865,47.91802333899256,25.874159036621418,2022-04-01,2022-06-30,-0.12076008830445162,62,0.04034259893459902
SXT,0.008156070688408,-0.0217286541484377,0.1019764939486265,,11.234569894048612,94.6260972609862,254.5276403333375,-52.72586332265977,-0.011150580765466,-0.197068884170795,-1.9236185383244209,-0.0074794373978317,(-0.0014528063802281554+0j),(0.017939268508739836+0j),,0.11872591408967,0.044138899332644,0.0799799088260174,-0.2130751245417802,0.0155996042378858,,,-3.274266407139447,-2.664108120019097,0.2933452039051431,,,,0.0502702956065245,3.1904306837993155,1.4184714061255677,14.6875,0.1950440362694092,,0.2113773615941347,0.0488004041733245,4.939877882976519,0.0608907609459037,-0.1391489971082751,-0.0800333856527967,0.1021271983127456,0.5490253390064451,0.2758943107513201,-0.5060529721628976,0.963758446393434,0.0518080378879421,-0.0372149042740589,-0.0846380127886848,0.0107517868046481,60.0,1.5701932858596137,42.28809465973704,23.644779709810752,63.56255872167668,31.75895232521248,58.15342797622999,48.84701784837571,79.15274903844053,59.14580616414417,49.00003215339473,2022-04-01,26.879395000373574,15.029226987659552,28.8909624935652,20.18680272110248,13.43025582222661,11.549769765060375,36.96380680605914,38.66375745028708,2022-04-01,2022-06-30,-0.03574779289329422,62,0.12535489434575642
PBFS,0.0245712413331597,0.0207031459658651,0.014015464330837,0.958227360988384,,,,,0.143543735982057,3.6109064112011793,-0.0802512212142358,-0.0047436015371977,(-0.616134686364896+0j),(1.8874419814706074+0j),,,,1.7531521434575512,1.477164471840852,0.0033946618576075,0.0256423917052579,,0.9256832347770496,0.842576314527729,,,,0.8676152405506112,,,,,0.0019363190298547,,,0.1456990753712524,-0.2928813352423199,-0.0123106164086342,-0.0786218563287918,-0.176145305617217,-0.149959257044987,-0.0849522876647305,0.4276126759950459,-0.4748530541154409,0.8564148768331384,-0.0407078132376846,-0.1170407490376729,-0.0795721437673935,0.0006054457642315,70.0,0.6051527860994608,50.75954500979926,44.17842735596111,78.51375765507213,8.62519417921365,19.965683498440416,34.180222338163944,75.07737003967888,40.441325529713104,48.99906486038996,2022-04-01,39.85322615581105,34.68614339008139,13.822934982556596,6.771964055147193,4.378109321580539,15.100284695771748,15.675808356144234,25.66161200520833,2022-04-01,2022-06-30,-0.06844108704362828,62,0.09266160019542236
HPE,0.0267603082561845,-0.0365150405055149,0.3631159956555564,,4.187212004102967,65.0606758048231,27.26583981343381,-41.63883251508678,-0.0534403045961381,-0.799059929494712,-1.700700700700701,-0.0356046281556137,(0.02600014511902371+0j),,,0.0643585691710961,0.1535698893837092,0.0736963080017238,-0.1005602643298376,0.0088642372090612,,,-0.1481481481481481,-1.364522417153996,0.2391097748518307,,,,0.2790143084260731,0.944756508572266,0.6848532213158794,,0.1202806144488794,0.0724033903174831,0.1725326820859072,0.0896422927740267,1.0092571500425214,-0.0202809743448946,0.040602162260579,0.1311676349285466,0.0560918074274201,0.4826527476188665,0.3561791309213716,-0.56872964057643,1.2028261161295963,-0.0197204453346119,0.0733447736703754,0.0949374273512768,-0.0023311379945033,70.0,0.7488932872153164,52.68142488644957,20.009236921041705,65.27592360878417,28.01101544560559,37.8907597160284,55.34225765247948,67.14715738954672,53.18045598140594,48.96357195346188,2022-04-01,34.388286664897834,13.06121420727982,29.43126496999311,18.28444904431824,14.756602061908495,11.073563451137952,24.733543367022666,37.16075284883885,2022-04-01,2022-06-30,-0.19992296116821662,62,-0.03882027392916598
FORM,0.0079780368259813,-0.0092220153834711,0.06315332251815,0.2513157076842525,15.216693131153392,98.12493420887648,,-104.20550053449752,0.0791413109852393,0.2634531882714543,-1.6098728709966588,0.0860678964022956,,,0.4368774329505653,0.1550746836554503,,0.1263280617371877,-0.1460258148859989,0.0253762787598479,0.0317450783299418,0.0378387064137738,-2.3008070432868672,-1.155925396764104,0.0238750832908713,0.0298671210375346,-0.1552440608987717,0.2006232116959981,6.197824748614816,3.522856528227812,2.7729741721231025,205.0967741935484,0.2008760239877709,0.1239573069005551,0.1578454423945599,0.1446306793237007,-0.0532060067517886,0.0256157870594564,-0.0892388828110346,0.0957894576223272,-0.1854460043097423,0.2366395549338794,0.4903663713727167,-0.9235591524151662,1.2342840501775414,0.0118486244803688,0.0490316346949963,0.0367476016817462,0.0029849442963796,100.0,1.4822804314329738,42.53050903805942,28.349856044591903,62.119654902029176,75.91427266205959,43.74085396726977,45.52577347565021,39.53572594759943,63.42926270780495,48.91488291077368,2022-04-01,26.41980544251884,17.61083274012255,28.87666245763036,47.157684199056895,32.28672659571433,12.90649124353384,27.17166753566852,17.998945036857982,2022-04-01,2022-06-30,-0.07851533030940916,62,0.08258735692964148
SIGI,0.0192787491635289,-0.0365355270496496,0.1693958491576528,0.5809948746567765,,,,,0.0053766051206643,0.3429075368021165,-1.3551383997879511,0.0300576761163093,(0.07243951942366733+0j),(0.06309727946202148+0j),,,,0.1138088640270439,-0.2156813595570861,0.009461363113445,0.033182305050312,,-1.9659624768890367,-1.8951191666919245,,,,0.71486721313967,,,,,0.0831337980071288,,,0.0080625966574488,3.657347526712549,0.1012493046192095,0.1230917771484674,0.21464752100147,0.2585004925371497,0.4603339539395812,0.3357570885492598,-0.6305679013496375,1.149255046969735,0.116447608395253,0.1471021004205337,0.0274571702198747,0.0025626165261988,60.0,1.5181297497269952,40.97132881156061,30.65271428808578,56.30126497451104,27.623674268959828,38.94051579139697,67.75164367489029,65.65226067199212,68.28265221234959,48.90392434594326,2022-04-01,23.067376397774925,17.257865893214976,46.26261921867568,15.552478045862896,11.317786414569994,20.76771776114606,21.924002978155723,44.48048571499824,2022-04-01,2022-06-30,-0.023518993195716043,62,0.1375836940433346
OLED,0.0061618489915448,-0.0020002235413306,0.0196432105995827,0.1477352858070894,,,,,0.0183055048810037,-0.0050532434015051,-1.1420585710197462,0.1179293572656305,,,0.7795305202841768,0.386072876708582,,0.3136884859176598,-0.1018277297995856,0.0312737104093682,0.0417087154086592,,-0.6938922312320167,-0.3246141773476327,,,,0.2501876381722508,,4.926805648671371,4.212953207972842,,0.0996967112703564,0.1842089068493712,0.1556886636990844,0.1158382736056124,11.903265369074454,0.0757246305110013,0.0162772119422309,-0.0229122979245645,-0.3091022832250267,0.5675117308630678,0.5718741265433009,-0.7696526398539487,1.4792486914722225,0.0882659746044669,-0.0557339194329967,-0.1323204964574958,0.0011505087476321,60.0,0.8661657189277011,35.382253642780064,28.47385287299452,75.08876992336515,67.23123425534062,36.54280863000476,50.26334456777451,39.66211448817219,49.61074943622063,48.90179710700695,2022-04-01,26.568099031528604,21.38066587212035,24.936021931782825,50.483106806631376,23.78792583139625,14.311910781274396,27.43954549571989,19.93550526805521,2022-04-01,2022-06-30,-0.3925475947126891,62,-0.23144490747363844
CDW,0.0100476314247059,-0.0240900480326669,0.2583963327238935,,5.062098952384979,82.60635334353194,71.77550752742737,-54.2974345010856,0.0446981132075471,-0.1924231057764441,-1.904820333041192,0.0628213697819102,(0.1005876063189286+0j),,0.1761996785204717,0.0612797774928208,0.0705268290920912,0.038884574400838,-0.0932290631942061,0.0163113474854917,,,-2.515559684161635,-2.397584765443567,0.5196069518311438,,,,0.0376321353065539,1.271212715855573,1.0891875981161696,,0.419481188538873,,0.1149199010276508,0.0045874045043255,9.552258684161483,0.019787954001593,-0.1291761676268435,-0.0373005998065716,0.0468971877916108,1.0914559694959758,0.2835101005255998,-0.4483412235841765,1.137297810713931,-0.0052518703817815,-0.0429684959329677,-0.0379157541775542,0.0051129556582251,60.0,1.097074977647209,48.34415455329039,28.43161289043603,57.44125333855291,8.422058234729338,88.82726222124755,51.71481433561206,78.9008606708084,50.91586112613752,48.89849372019891,2022-04-01,27.76948829133709,16.331474788632026,26.33104304876009,4.837735806931336,4.071572849565672,14.703355818908936,51.02349272620751,40.80343360510852,2022-04-01,2022-06-30,-0.11649577387665455,62,0.04460691336239608
CRL,0.0098947812886001,-0.0285214492267202,0.0650923243923269,0.1864192962668542,15.09638596563228,79.0649922641762,56.91795405981119,-34.45332825185152,0.0101714741103448,0.3302071045965231,-1.8331109967332275,0.0352234343586082,,,,0.1909364123529086,0.2652306502403182,0.152011491077841,-0.4381691619247555,0.0195860308768485,0.0530780959200491,0.0666669752975684,-2.1645175827530565,-2.882473942054689,1.4378673323944962e-05,3.896616964867176e-05,-0.0930222778465365,0.6309959779576362,2388.2574257425745,1.233172181167942,1.0404225767892488,14.966828338818638,0.1288457256617464,,0.1592309817137174,0.1091376167062593,7.040668283928223,0.015871933353861,-0.2338765205230673,-0.3072547890018073,-0.0309846269846311,0.5842673144625161,0.310300828224242,-0.6980528802849105,0.8818483133494704,-0.0333644132794976,-0.2213013601630876,-0.1944237823078729,0.0109239307236062,100.0,0.6149326411316692,40.513655048755545,24.37130173462479,66.45832191970723,68.878467009227,50.93507966295682,36.68899474711121,67.96272888425123,42.26975180674662,48.89780102878595,2022-04-01,26.924695293741685,16.196758162820135,15.508347019994211,45.77547333835142,27.905184526989117,8.941585613219111,33.85059921246717,24.93484203033637,2022-04-01,2022-06-30,-0.24650491143110453,62,-0.0854022241920539
SON,0.0122095904759266,-0.0228602825669119,0.2940501358301285,,,,,,0.1088148400960151,-0.4137484254093935,-2.9215732602463533,0.0545416297134946,(0.009375848886598481+0.10977623901901472j),,0.1680010094399201,0.066748577448067,-0.0133648825793229,0.0415221385341581,-0.0777428056694326,0.0128430873003123,,,-2.487476210939898,-1.8723218122659464,,,,,,1.0871131361817006,,7.920523290986086,0.3093069806543556,,0.0978615040782265,0.0255425261616365,2.388800871408977,0.1076336179038972,0.1088181837203303,0.0749780833925868,0.0115928689603508,0.4281630048566896,0.2611205627800516,-0.5962175558600955,0.8836660605593314,0.1027681968871079,0.0594867261244889,-0.0392480222813769,0.0072964486679527,60.0,1.254213052803595,44.340343970210334,22.811159607451224,56.42785233283247,16.878924847385605,76.67070998756779,60.05843114691738,76.23869836960564,62.99287633262343,48.87901951147254,2022-04-01,25.02030381938027,12.8718474586993,37.83253325969146,9.524414788252518,7.484173335804076,13.70002458665452,43.263635014318986,45.78776616761563,2022-04-01,2022-06-30,-0.0808422384322467,62,0.08026044880680394
